,x,y
433,3.46875,-6.96875
434,3.5,0.0
435,3.515625,-0.9140625
436,3.53125,-1.359375
437,3.546875,-1.8046875
438,3.578125,-2.6875
439,3.59375,-3.125
440,3.609375,-3.5625
441,3.625,-3.984375
442,3.65625,-4.84375
443,3.671875,-5.25
444,3.6875,-5.65625
445,3.703125,-6.0625
446,3.734375,-6.875
447,3.75,0.0
448,3.765625,-0.84765625
449,3.78125,-1.265625
450,3.8125,-2.09375
451,3.828125,-2.5
452,3.84375,-2.90625
453,3.859375,-3.296875
454,3.890625,-4.09375
455,3.90625,-4.5
456,3.921875,-4.875
457,3.9375,-5.28125
458,3.96875,-6.03125
459,3.984375,-6.40625
460,4.0,1.9921875
461,4.03125,1.9765625
462,4.03125,1.9765625
463,4.0625,1.5625
464,4.09375,1.546875
465,4.09375,1.546875
466,4.125,1.5390625
467,4.125,1.5390625
468,4.15625,1.5234375
469,4.1875,1.515625
470,4.1875,1.515625
471,4.21875,1.5
472,4.25,1.4921875
473,4.25,1.4921875
474,4.28125,1.484375
475,4.28125,1.484375
476,4.3125,1.46875
477,4.34375,1.4609375
478,4.34375,1.4609375
479,4.375,1.4453125
480,4.40625,1.4375
481,4.40625,1.4375
482,4.4375,1.4296875
483,4.4375,1.4296875
484,4.46875,1.4140625
485,4.5,1.40625
486,4.5,1.40625
487,4.53125,1.3984375
488,4.5625,1.390625
489,4.5625,1.390625
490,4.59375,0.68359375
491,4.59375,0.68359375
492,4.625,0.6796875
493,4.65625,0.67578125
494,4.65625,0.67578125
495,4.6875,0.671875
496,4.71875,0.6640625
497,4.71875,0.6640625
498,4.75,0.6640625
499,4.75,0.6640625
500,4.78125,0.66015625
501,4.8125,0.65234375
502,4.8125,0.65234375
503,4.84375,0.6484375
504,4.875,0.64453125
505,4.875,0.64453125
506,4.90625,0.640625
507,4.90625,0.640625
508,4.9375,0.63671875
509,4.96875,0.6328125
510,4.96875,0.6328125
511,5.0,0.62890625
