,x,y
118,-2.6875,61.0
119,-2.671875,54.0
120,-2.65625,47.75
121,-2.625,36.5
122,-2.609375,30.875
123,-2.59375,25.75
124,-2.578125,21.0
125,-2.546875,11.9375
126,-2.53125,7.625
127,-2.515625,3.65625
128,-2.5,-0.0
129,-2.46875,64.0
130,-2.453125,58.5
131,-2.4375,52.0
132,-2.421875,47.0
133,-2.390625,36.25
134,-2.375,31.625
135,-2.359375,27.125
136,-2.34375,23.0
137,-2.3125,14.25
138,-2.296875,10.8125
139,-2.28125,6.625
140,-2.265625,3.21875
141,-2.234375,59.75
142,-2.21875,54.25
143,-2.203125,49.5
144,-2.1875,44.25
145,-2.15625,35.75
146,-2.140625,31.0
147,-2.125,27.375
148,-2.109375,23.125
149,-2.078125,16.25
150,-2.0625,12.6875
151,-2.046875,9.4375
152,-2.03125,5.6875
153,-2.0,-0.0
154,-1.984375,-3.125
155,-1.96875,-5.59375
156,-1.9453125,-9.6875
157,-1.9296875,9.9375
158,-1.90625,5.40625
159,-1.890625,2.65625
160,-1.8671875,-1.6875
161,-1.8515625,-4.125
162,-1.828125,-7.90625
163,-1.8125,10.8125
164,-1.7890625,6.6875
165,-1.7734375,4.34375
166,-1.75,-0.0
167,-1.734375,-2.03125
168,-1.7109375,-5.875
169,-1.6953125,-7.71875
170,-1.671875,6.78125
171,-1.65625,4.21875
172,-1.6328125,1.171875
173,-1.6171875,-1.140625
174,-1.59375,-4.40625
175,-1.578125,-6.5
176,-1.5546875,7.3125
177,-1.5390625,5.125
178,-1.515625,1.9921875
179,-1.5,-0.0
180,-1.4765625,-2.84375
181,-1.4609375,-4.65625
182,-1.4375,-7.65625
183,-1.421875,5.3125
184,-1.3984375,2.59375
185,-1.3828125,0.84765625
186,-1.359375,-1.6484375
187,-1.34375,-3.25
188,-1.3203125,-5.5625
189,-1.3046875,5.46875
190,-1.28125,3.046875
191,-1.265625,1.5
192,-1.2421875,-0.734375
193,-1.2265625,-2.171875
194,-1.203125,-4.25
195,-1.1875,-5.59375
196,-1.1640625,2.734375
197,-1.1484375,2.03125
198,-1.125,-0.0
199,-1.109375,-1.3203125
200,-1.0859375,-2.59375
201,-1.0703125,-3.859375
202,-1.046875,2.53125
203,-1.03125,1.25
204,-1.0078125,-0.0
205,-0.98828125,-0.61328125
206,-0.96875,-1.8203125
207,-0.94921875,0.6015625
208,-0.9296875,-0.59375
209,-0.91015625,-1.1875
210,-0.890625,0.58984375
211,-0.87109375,-0.0
212,-0.8515625,-0.58203125
213,-0.83203125,-0.0
214,-0.8125,-0.0
215,-0.79296875,-0.57421875
216,-0.7734375,-0.0
217,-0.75390625,-0.0
218,-0.734375,-0.0
219,-0.71484375,-0.57421875
220,-0.6953125,-0.0
221,-0.67578125,-0.0
222,-0.65625,-1.1640625
