,x,y
565,-6.90625,-8.7786255
566,-6.90625,-8.7786255
567,-6.90625,-8.7786255
568,-6.875,-11.481482
569,-6.875,-11.481482
570,-6.875,-11.481482
571,-6.84375,-14.642857
572,-6.84375,-14.642857
573,-6.84375,-14.642857
574,-6.8125,-17.01389
575,-6.8125,-17.01389
576,-6.78125,-19.798656
577,-6.78125,-19.798656
578,-6.78125,-19.798656
579,-6.75,-21.895426
580,-6.75,-21.895426
581,-6.75,-21.895426
582,-6.71875,24.683544
583,-6.71875,24.683544
584,-6.71875,24.683544
585,-6.6875,20.858896
586,-6.6875,20.858896
587,-6.6875,20.858896
588,-6.65625,16.568047
589,-6.65625,16.568047
590,-6.65625,16.568047
591,-6.625,13.218391
592,-6.625,13.218391
593,-6.59375,10.055866
594,-6.59375,10.055866
595,-6.59375,10.055866
596,-6.5625,6.4864864
597,-6.5625,6.4864864
598,-6.5625,6.4864864
599,-6.53125,3.141361
600,-6.53125,3.141361
601,-6.53125,3.141361
602,-6.5,0.0
603,-6.5,0.0
604,-6.5,0.0
605,-6.46875,-2.955665
606,-6.46875,-2.955665
607,-6.46875,-2.955665
608,-6.4375,-6.1904764
609,-6.4375,-6.1904764
610,-6.40625,-8.796296
611,-6.40625,-8.796296
612,-6.40625,-8.796296
613,-6.375,-11.659193
614,-6.375,-11.659193
615,-6.375,-11.659193
616,-6.34375,-14.347826
617,-6.34375,-14.347826
618,-6.34375,-14.347826
619,-6.3125,-17.22689
620,-6.3125,-17.22689
621,-6.3125,-17.22689
622,-6.28125,-19.591837
623,-6.28125,-19.591837
624,-6.28125,-19.591837
625,-6.25,28.458496
626,-6.25,28.458496
627,-6.21875,24.045801
628,-6.21875,24.045801
629,-6.21875,24.045801
630,-6.1875,20.37037
631,-6.1875,20.37037
632,-6.1875,20.37037
633,-6.15625,16.906475
634,-6.15625,16.906475
635,-6.15625,16.906475
636,-6.125,13.636364
637,-6.125,13.636364
638,-6.125,13.636364
639,-6.09375,9.7972975
640,-6.09375,9.7972975
